step,n,n_archi,I2_min,I2_max,I2_mean,I2_absmax,r_min,r_max,r_mean,tw_min,tw_max,tw_mean,tw_absmax,phi_min,phi_max,phi_mean,phivel_min,phivel_max,phivel_mean,phivel_absmax,d_min,d_max,d_mean,d0_min,d0_max,d0_mean,eta_min,eta_max,eta_mean,tau_min,tau_max,tau_mean,dmin_nodi,xi_termo,n_naninf,n_I2_grandi,n_lontani,m0_I2pesata,m0_raggio,m0_N,m0_coer,m0_spin,m0_spin_disp,m0_vort_pos,m0_vort_neg,m0_carica,m0_coer_nucleo,m0_N_nucleo,m0_raggio_nucleo,m0_Lz,m0_Lz_norm,n_cicli_topologici,circolazione_topologica_max,circolazione_topologica_media_assoluta,circolazione_topologica_rms,corrente_arco_max,gradiente_rho_arco_media_assoluta,circolazione_topologica_media,olonomia_fase_max,olonomia_fase_media_assoluta,olonomia_fase_rms,berry_spin_max,berry_spin_media_assoluta,berry_spin_rms,berry_spin_media,spin_cluster_modulo,spin_cluster_omega,ncrit_adattivo,rho_critica,lambda_eff_min,lambda_eff_med,lambda_eff_max,lambda_eff_ratio_med,rho_su_rhoc_max,m1_N,m1_coer,m1_coer_nucleo,m1_spin,m1_Lz,n_masse,coer_01,cosphi_01,Lz_orb_01,dist_01,scala_com,rcom_01,s2_medio,s2_max,tw_q,tw_disp,sync_rel,d0_disp,rchi_pos,rchi_neg,rchi_ratio,frac_chi_neg,dens_g0,dens_g1,dens_g2,dens_g3,dens_g4,guscio_idx,centro_N,centro_coer,centro_cosphi,guscio_N,guscio_coer,guscio_cosphi,guscio_circ
10,828,138562,0.0,6.591714768788156e-08,3.166703861878245e-09,6.591714768788156e-08,0.47859927869391067,10.799178749739886,9.310487953318983,-53.882977378857746,32.94160476309536,0.23462053386003368,53.882977378857746,0.0102817663552529,12.547903169188016,6.805890034792408,-0.9429332576013354,1.103112439638958,-0.004939777920295575,1.103112439638958,0.28173900451129513,2.3988021671106425,1.4309306552485086,0.07070226617046349,2.3911743304579347,1.0077564633408331,0.0,0.1554754817499898,0.07565963433398755,1.0,1.0,1.0,3.761661735523793e-11,-0.25717385504781576,0,0,0,6.93698965319574e-08,0.6031851009428542,372,0.0945,0.03694,0.4552762540659964,0,0,0,0.0945,372,0.6031851009428542,0.093767,0.09376665630807612,256,2.6817306065684997e-14,2.445765910153446e-16,1.934917038915991e-15,5.078804373601226e-13,2.3103142040030175e-09,3.889409128417645e-17,20.761338658739,4.9040695960643825,6.166161941487262,0.0,0.0,0.0,0.0,0.7348441026774156,0.613971211057068,621.4859666904872,289.78290135069153,0.6091702876633507,0.6091702876909963,0.609170287691728,0.7614628596137454,2.274707975544405e-10,376,0.2504,0.2504,-0.06934,0.026244,2,0.0237,-0.5989,0.001652,19.977,9.9886,2.0,0.3961,1.0,0.56923,0.54292,1.26174,0.17603,0.9218,1.0138,1.0998,0.5012,2.7527,0.9646,0.0,0.0,5.7329,2.0826,80,0.1321,-0.4455,16,0.084,-0.7172,1.0
11,828,138562,1.0497094719934763e-25,6.998477235523631e-08,3.4306711266622455e-09,6.998477235523631e-08,0.47856567322419896,10.799178258033173,9.310487156626024,-53.9706675545358,32.981312118721,0.32131217341036133,53.9706675545358,0.01364115287640617,12.547730004654895,6.8382374517192295,-0.9432692684831954,1.103144354714716,-0.004974427514528002,1.103144354714716,0.281742093127029,2.3988039193191053,1.4309310634757846,0.06361260322946394,2.3911813302554985,0.9363988866991445,1.4142115624116159e-08,0.15550501352428786,0.07622822213316638,0.0030092687044608324,1.4124068142681476,0.9491786499842466,5.494484138272369e-07,-0.2577373992394537,0,0,0,6.485320244097318e-08,0.6076257513110306,372,0.0867,0.0323,0.4550026256013186,2,2,0,0.0867,372,0.6076257513110306,0.026284,0.026283614457925708,256,1.771258701854556e-14,2.326096334983556e-16,1.3878074399994644e-15,5.116481284425785e-13,2.4323804401858507e-09,-8.468798149043173e-17,23.54900204606565,6.687701520265527,8.355196899669647,3.119978244741064,0.5886366396406941,1.0068750574655057,-0.1308400301682418,0.32085161421686637,0.13916469721716673,621.4859623665608,289.782899334556,0.6091702876615996,0.6091702876910312,0.609170287691728,0.761462859613789,2.4150759936471783e-10,376,0.2521,0.2521,-0.06555,0.01298,2,0.0219,-0.4625,-0.001616,19.973,9.9867,2.0,0.3903,1.0,0.56496,0.54907,1.26178,0.1657,0.9124,1.0234,1.1217,0.5,2.7527,0.9646,0.0,0.0,5.7329,2.0826,80,0.1331,-0.144,16,0.1325,-1.0,0.0
12,830,138564,0.0,1.068648005705949e-07,5.8267457518529225e-09,1.068648005705949e-07,0.49840642537156493,10.822574346965425,9.311373450763726,-53.97314057112105,32.9516202097668,0.2774956810258394,53.97314057112105,0.029234402673718376,12.549025401968294,6.851045509485139,-0.9563483101124859,1.1064174750638813,-0.005166178523808398,1.1064174750638813,0.2819750763425115,2.399073743153054,1.4287874739100264,0.053951441271510414,2.3916559115653895,0.8954745096743147,0.0,0.16946696722968038,0.08551345439534058,1.0,1.0,1.0,5.925614415984865e-06,-0.2703876565178273,0,0,0,9.612332889684086e-08,0.6104387111552586,372,0.0856,0.03291,0.4583901830883118,2,2,0,0.0856,372,0.6104387111552586,0.037471,0.03747054643104497,256,2.503939256457999e-14,2.718231973651514e-16,1.6408564387121704e-15,1.158957051169568e-12,3.871045226589832e-09,-9.118611722621498e-17,24.18846681479068,6.493572746313671,7.984701241209614,0.0,0.0,0.0,0.0,0.7303319473555715,0.15930851483865938,621.4860184840378,289.78292550069034,0.6091702876457228,0.6091702876905127,0.609170287691728,0.7614628596131409,3.687753527436189e-10,378,0.2448,0.2448,-0.05811,0.05401,2,0.021,-0.3888,-0.000334,19.975,9.9877,2.0,0.3934,1.0,0.57033,0.5424,1.26418,0.1612,0.9177,1.0182,1.1095,0.5,2.7475,0.9628,0.0,0.0,5.7376,2.0883,80,0.0924,0.4661,16,0.1002,-0.9029,-2.0
13,830,138564,2.0276307003901096e-25,1.255609883067347e-07,6.787318579274375e-09,1.255609883067347e-07,0.4983567628662445,10.822572658408681,9.31137188978514,-54.90353517286489,32.946740117805476,0.3711433895078438,54.90353517286489,0.03642895838403692,12.560842237345843,6.924982926310484,-0.9562736130866575,1.1066492802334884,-0.005264763968253067,1.1066492802334884,0.2819917665962161,2.3990740150419434,1.428789190206788,0.05018616711425921,2.3916591272925793,0.8887338947185501,1.4142115624116159e-08,0.16950843157604292,0.08705623829244073,0.0007691329860345375,1.413223205178679,1.000966886314907,1.0039755848370379e-05,-0.2716084488005807,0,0,0,7.630253489440784e-08,0.6173763913030533,372,0.0772,0.03222,0.46111279142079165,4,4,0,0.0772,372,0.6173763913030533,0.010234,0.010234142069287966,256,1.7714425131434213e-14,1.685930597250265e-16,1.1630014495455135e-15,1.3910970537661017e-12,4.551045214936532e-09,-4.616318866865396e-17,24.189213180920532,6.351909390242261,7.958624381077703,2.795238591104727,0.2575793513724237,0.419770708714486,-0.03755438971483772,0.21263085674334756,0.33185715154356327,621.4860147588706,289.7829237637408,0.6091702876376741,0.6091702876905516,0.609170287691728,0.7614628596131895,4.332932619904967e-10,378,0.2463,0.2463,-0.05456,-0.021326,2,0.019,-0.5208,-0.002981,20.007,10.0035,2.0,0.3926,1.0,0.57369,0.54056,1.26431,0.16445,0.9231,1.0128,1.0972,0.5,2.7475,0.9628,0.0,0.0,5.7376,2.0883,80,0.0549,0.3694,16,0.14,-0.6633,-1.0
14,831,138565,0.0,1.837131765726748e-07,1.05535520990169e-08,1.837131765726748e-07,0.5084112325929635,10.834319335910198,9.311868091350622,-58.08598721234161,32.89878777806912,0.29789418300878845,58.08598721234161,0.012342208230569085,12.556297386514299,6.950163019655925,-0.9697455466730275,1.1092195601682993,-0.005472017333787412,1.1092195601682993,0.2826440087884995,2.3988177167057945,1.4275842125095943,0.050004326837948546,2.3929289281050634,0.8742423452831185,0.0,0.18343459485971209,0.09694910100978822,1.0,1.0,1.0,2.864237141627461e-05,-0.28376296802498324,0,0,0,1.676191979065872e-07,0.6225333532282955,372,0.0816,0.02709,0.4568581099425657,5,5,0,0.0816,372,0.6225333532282955,-0.036419,-0.03641906018134078,256,3.182305428757014e-14,5.066662608481269e-16,2.7411517966877167e-15,2.7093339909737074e-12,7.189117851299525e-09,3.625575613455919e-18,24.78134607818406,7.550273878576585,9.626409779955459,0.0,0.0,0.0,0.0,0.7240789228114528,0.33979879414314035,621.486086759069,289.78295733557917,0.6091702876126397,0.6091702876896887,0.609170287691728,0.7614628596121109,6.339681886810489e-10,379,0.251,0.251,-0.05314,-0.004373,2,0.0205,-0.5162,-0.000893,20.038,10.0188,2.0,0.398,1.0,0.57684,0.54129,1.26507,0.1699,0.9279,1.008,1.0863,0.5006,2.8117,0.9372,0.0,0.0,5.7328,2.0389,80,0.1607,-0.289,17,0.0982,-0.6518,1.0
15,831,138565,6.854579991998933e-25,2.336870384182215e-07,1.3573459578308743e-08,2.336870384182215e-07,0.5083468760838771,10.834315416404635,9.311865270600684,-67.66939617360619,32.949883877698355,0.3743467549254453,67.66939617360619,0.002253026994907259,12.563792496301184,6.858526167358281,-0.9697927781784695,1.1093820447539093,-0.00558416605111924,1.1093820447539093,0.2826746895475316,2.3988155410529903,1.4275864489135974,0.0498471948544152,2.392933437847669,0.8619687534324948,1.4142115624116159e-08,0.18349364388041875,0.09931760835804888,0.004640466369305818,1.4137240345082855,0.9776158046593459,5.377354496676156e-05,-0.2854896694875098,0,0,0,1.8685300992741195e-07,0.620953384784625,372,0.0832,0.03355,0.45615318738232635,6,6,0,0.0832,372,0.620953384784625,-0.010921,-0.01092100202582813,256,2.547894260740012e-14,5.703966367249623e-16,2.2601759748309088e-15,3.6566785934529565e-12,9.007800307563908e-09,4.033992611949602e-17,20.876064158005946,5.067072491093999,6.333352165802735,3.0926553313774754,0.6602562871160076,1.0547553233751275,-0.08281371473173502,0.2205570643210298,0.15298663067467125,621.4860820718387,289.78295515004436,0.6091702875911259,0.609170287689752,0.609170287691728,0.76146285961219,8.064209238849904e-10,379,0.2602,0.2602,-0.0563,0.039427,2,0.0217,-0.3727,2.7e-05,20.028,10.014,2.0,0.3955,1.0,0.57495,0.54573,1.26524,0.16718,0.9211,1.0148,1.1018,0.5006,2.8117,0.9372,0.0,0.0,5.7328,2.0389,80,0.216,-0.3859,16,0.1682,-0.4066,0.0
16,834,138569,0.0,3.4083587329934566e-07,2.023960845884945e-08,3.4083587329934566e-07,0.5386957996608175,10.86938347001707,9.31320345276936,-80.09700184217584,32.85946827353654,0.31303478902926213,80.09700184217584,0.003923745696035041,12.565736705772718,6.775923657625418,-0.979504091033004,1.1157715046167997,-0.005238455368425644,1.1157715046167997,0.19866797477931475,2.3977324097231447,1.4238094402090224,0.05006413279767874,2.3946904067804042,0.8532736984524265,0.0,0.19761062352351616,0.10870134278448347,1.0,1.0,1.0,1.5626980139641663e-09,-0.29724437191879627,0,0,0,1.90199593239923e-07,0.6107338228389059,372,0.0734,0.04273,0.45636887211116967,3,3,0,0.0734,372,0.6107338228389059,0.059533,0.05953255070394792,256,8.39633920975978e-14,1.1299118385335282e-15,7.009107607175236e-15,7.367365580555262e-12,1.3197317145256419e-08,-1.4278168816904838e-16,12.537992006437932,5.204314980238022,6.3765882871456725,0.0,0.0,0.0,0.0,0.725278004008524,0.16803649615941854,621.4861359421566,289.78298026838627,0.6091702875449986,0.6091702876889638,0.609170287691728,0.7614628596112046,1.17617629918664e-09,382,0.2782,0.2782,-0.05235,0.037316,2,0.0204,-0.1465,0.003054,20.012,10.0062,2.0,0.4007,1.0,0.58362,0.54126,1.26598,0.1642,0.9219,1.0144,1.1003,0.5,2.795,0.9317,0.0,0.0,5.7221,2.0473,80,0.1465,-0.4451,16,0.2984,0.2653,-2.0
17,835,138570,0.0,4.6337221810698333e-07,2.8407416661782545e-08,4.6337221810698333e-07,0.5489387940010815,10.881058448198926,9.313639772783802,-67.61496175780727,32.94418220290493,0.3918490449591265,67.61496175780727,0.0037910341166913497,12.531746360769574,6.676272973294132,-0.9802010115497426,1.1160653215553602,-0.0052415372723192055,1.1160653215553602,0.19968878085916725,2.397725606154495,1.422600141109239,0.05002280531902448,2.3947021933199033,0.8547348816313731,0.0,0.19777893941980126,0.11249301343249057,1.0,1.0,1.0,5.106960120106969e-07,-0.3013745055457907,0,0,0,2.184713538511633e-07,0.6067812303695083,372,0.0689,0.04292,0.4495563124601584,5,5,0,0.0689,372,0.6067812303695083,0.110637,0.11063664418356178,256,1.4513215979181993e-13,1.4276009483730513e-15,1.0527231591978474e-14,1.1002139374521782e-11,1.7978166428067327e-08,1.8188554330345863e-16,12.458133768084867,4.973991460768218,6.111809284513398,0.0,0.0,0.0,0.0,0.7332845986433781,0.02501405653588176,621.486152445576,289.7829879635057,0.6091702874922467,0.6091702876886957,0.609170287691728,0.7614628596108697,1.5990318181319148e-09,383,0.2953,0.2953,-0.05246,0.112684,2,0.0207,0.1083,0.001824,20.028,10.0141,2.0,0.4054,1.0,0.58173,0.54291,1.26751,0.16595,0.9292,1.0072,1.084,0.4994,2.789,0.9297,0.0,0.0,5.7174,2.05,80,0.0221,-0.6057,15,0.3416,0.4531,-2.0
18,836,138571,0.0,6.439537472384597e-07,4.132400060006771e-08,6.439537472384597e-07,0.5590081316903303,10.892636610878531,9.31398727902794,-79.90131080421925,43.21407835453933,0.2944767308732814,79.90131080421925,0.009485744033109046,12.53229606155538,6.604178501396558,-0.9806926227649386,1.1161447196560343,-0.005493947473051669,1.1161447196560343,0.20062637272493686,2.3977121942623905,1.4213611951401512,0.04996543519140477,2.3947188580689063,0.8579540048329699,0.0,0.19782479995596053,0.1163862716805237,1.0,1.0,1.0,1.83190446124232e-06,-0.3047426293345991,0,0,0,3.6657090203139985e-07,0.6065730205794488,372,0.089,0.03151,0.44276470043210986,1,1,0,0.089,372,0.6065730205794488,0.275564,0.2755638518976897,256,1.2623233105248775e-13,1.220951814423667e-15,9.17900687344891e-15,2.167198166891542e-11,2.4928641963608857e-08,2.484704801674605e-16,21.547221207284935,4.9201515495981,6.238876285554049,0.0,0.0,0.0,0.0,0.7440087031515966,0.005154752067300567,621.4861874105043,289.78300426675133,0.6091702874145066,0.6091702876880871,0.609170287691728,0.7614628596101088,2.222192943536767e-09,384,0.3149,0.3149,-0.04865,0.116141,2,0.0283,0.4604,0.000811,20.011,10.0055,2.0,0.4161,1.0,0.58793,0.54337,1.26854,0.16789,0.9267,1.0095,1.0894,0.5012,2.8525,0.9045,0.0,0.0,5.7128,2.0027,80,0.1396,0.2526,16,0.1773,0.9725,0.0
19,836,138571,5.572559306628397e-25,9.100274196503479e-07,6.011403221658774e-08,9.100274196503479e-07,0.558936506759501,10.892629157678893,9.31398403855374,-79.68773239278691,47.65076190434213,0.35510844358782956,79.68773239278691,0.012931149532363517,12.555075119705101,6.579374806609964,-0.9808970526268975,1.1163290729006954,-0.0055156909544591985,1.1163290729006954,0.20067661674209214,2.397702447334749,1.4213656772654906,0.04988331475115308,2.3947841680773174,0.8355240618020431,1.4142115624116159e-08,0.19796485928015883,0.12065328773928279,0.01807725586066422,1.4113645321729575,0.9733509561637874,3.0404639662377243e-06,-0.3065021138940527,0,0,0,3.8172079150668115e-07,0.6029933979638784,372,0.0868,0.04917,0.4369350599481425,0,0,0,0.0868,372,0.6029933979638784,-0.094847,-0.0948474102994803,256,9.825962824045208e-14,1.3758098015062329e-15,8.964562284831959e-15,2.982877301648807e-11,3.637428248049243e-08,1.049337557974411e-15,24.2812029214202,6.602561648642767,8.280251095287252,3.091065197644932,0.7807843421288699,1.1386893959877737,0.08845274690987528,0.1204351715981449,0.2909054250616396,621.4862278262367,289.7830231115666,0.6091702872999623,0.6091702876873144,0.609170287691728,0.761462859609143,3.140375201690083e-09,384,0.3298,0.3298,-0.04506,0.092399,2,0.0288,0.9141,0.003788,19.962,9.9812,2.0,0.4123,1.0,0.58864,0.5411,1.26894,0.16515,0.9302,1.0062,1.0818,0.5,2.8525,0.9045,0.0,0.0,5.7128,2.0027,80,0.1892,0.0275,16,0.1687,0.0218,-0.0
20,836,138571,3.15570716743325e-14,1.1015081237349405e-06,8.110363234649382e-08,1.1015081237349405e-06,0.5588266080620969,10.89261682285336,9.313979295210217,-67.80702116661003,48.6845048352236,0.289716482986598,67.80702116661003,0.0015120143237972172,12.566273918405358,6.517729317383316,-0.9919791494155161,1.1193359844538335,-0.005353966944309896,1.1193359844538335,0.2024381354108034,2.396980125639299,1.4214508442091038,0.05008107693252365,2.3969801364903316,0.8536512109852022,0.008791619847424516,0.21200405743631084,0.1303867973008906,0.039001954395357585,1.4124510332786768,1.0198825487868795,8.54361661894982e-06,-0.31780803191652257,0,0,0,9.687118603858914e-07,0.6036180967004506,372,0.1124,0.04682,0.438965146178883,0,0,0,0.1124,372,0.6036180967004506,-0.323092,-0.32309194760293214,256,1.6547534959138304e-13,1.532425081493823e-15,1.144985214649426e-14,3.7657251522982576e-11,4.732555779374871e-08,-7.669041473429125e-16,34.06445277696728,8.571947348213289,11.026910525053541,3.1284172008344813,1.1704892133555935,1.5280869382237783,0.1375756828660688,0.14615165837753263,0.28423784096220855,621.4864810985739,289.78314120593495,0.6091702872175302,0.6091702876807801,0.609170287691728,0.761462859600975,3.801146330152283e-09,384,0.3365,0.3365,-0.0384,-0.018533,2,0.0385,0.9791,0.001237,19.956,9.9782,2.0,0.4148,1.0,0.59616,0.53789,1.26922,0.16331,0.9263,1.01,1.0903,0.5,2.8525,0.9045,0.0,0.0,5.7128,2.0027,80,0.1236,0.0594,16,0.2981,-0.7348,-2.0
21,837,138572,0.0,1.371239214648806e-06,1.0863101964174098e-07,1.371239214648806e-06,0.5691060544072697,10.904449969827887,9.314576420809622,-68.57398541448177,49.612488993784055,0.3490741720207909,68.57398541448177,0.006546821317938198,12.552714781231584,6.518005640886706,-0.9986246293223218,1.1229682484967087,-0.005630011146578676,1.1229682484967087,0.2032165925349696,2.3996784373202287,1.4202944850012207,0.04995807076673336,2.3996784377191323,0.8593297994219192,0.0,0.22583352291831676,0.14041765908167508,1.0,1.0,1.0,3.760393362667449e-05,-0.3289337774902555,0,0,0,2.469309578877467e-06,0.6038852236542611,372,0.1212,0.03719,0.4412115200170482,0,0,0,0.1212,372,0.6038852236542611,-0.199892,-0.1998924741969652,256,2.165554134686713e-13,2.292103631611966e-15,1.4844951750218855e-14,5.538418940626801e-11,6.13490409303456e-08,1.1164113614628582e-15,18.927801626469524,5.947529350409701,7.111435922742894,0.0,0.0,0.0,0.0,0.7280871262003124,0.20243590753740562,621.486695630115,289.78324123646786,0.6091702871014115,0.6091702876729626,0.609170287691728,0.7614628595912032,4.731947951157922e-09,385,0.3411,0.3411,-0.03507,-0.045194,2,0.0419,0.8819,-0.000436,19.956,9.978,2.0,0.402,1.0,0.59519,0.54255,1.26988,0.16474,0.9307,1.0056,1.0805,0.5006,2.8463,0.9025,0.0,0.0,5.708,2.0054,80,0.039,1.0,16,0.3013,-0.9448,-2.0
22,837,138572,8.65961919296644e-25,1.9112565710809907e-06,1.4963022823025215e-07,1.9112565710809907e-06,0.5689658100105173,10.90444569617183,9.314573953613392,-68.9293368814769,50.459624355154006,0.2183253209340237,68.9293368814769,0.01134070280127375,12.563305401152778,6.472146853288595,-0.9992565754126334,1.1238216844745288,-0.0056417371836351895,1.1238216844745288,0.20386109653946413,2.399732588771211,1.420336796078219,0.04990950355332842,2.3997325901069444,0.8349678638121587,1.4142115624116159e-08,0.22593527627503784,0.14744400870721358,0.011122824696164879,1.4136958975556846,0.9207653417810093,7.950454025404621e-05,-0.33526483677852575,0,0,0,2.330365298345374e-06,0.6038557163083714,372,0.1225,0.03656,0.4405899473258069,0,0,0,0.1225,372,0.6038557163083714,0.023652,0.023651550988620595,256,1.6414068103456667e-13,1.7473528321216506e-15,1.1054323809370114e-14,9.512317981473003e-11,8.575565698858487e-08,-6.647326102490282e-16,14.19501193490472,5.081975134405866,6.294515728911141,3.139209419087696,1.1342119436510996,1.4871230040584276,0.030075576418585062,0.11562429957389371,0.2603602747940644,621.4867456648026,289.78326456635415,0.609170286868935,0.609170287670838,0.609170287691728,0.7614628595885475,6.595469113584211e-09,385,0.3476,0.3476,-0.03461,-0.018384,2,0.0428,0.8134,-0.000274,19.957,9.9783,2.0,0.4068,1.0,0.60411,0.5411,1.27072,0.16741,0.9197,1.0166,1.1053,0.5006,2.8463,0.9025,0.0,0.0,5.708,2.0054,80,0.172,0.2337,16,0.1731,-0.9638,0.0
23,837,138572,2.0548216596757653e-13,2.5014801164299365e-06,1.8846041265667997e-07,2.5014801164299365e-06,0.5687761075943015,10.904459716368134,9.314571244535145,-69.31605381688705,51.28563938396956,0.24226453759903308,69.31605381688705,0.03104221714551062,12.54154926270946,6.420551042418598,-1.0108696437406919,1.1282909604524445,-0.005823084867789972,1.1282909604524445,0.2065577069764897,2.403046542209771,1.4204639156994658,0.049930564736140146,2.4030465422919547,0.8442960235163952,0.014113659198077435,0.23994870045686062,0.15665166212587697,0.004654385225311253,1.4139583697151867,0.9384013476843326,0.00014517955771117756,-0.34603487794548593,0,0,0,2.52324326804124e-06,0.604852702664887,372,0.1145,0.04903,0.4433345019194109,0,0,0,0.1145,372,0.604852702664887,-0.033549,-0.03354896911816141,256,5.297644520066419e-13,6.511701256619711e-15,4.064689666192615e-14,1.4429542186757228e-10,1.0687860370745414e-07,3.558121553879601e-15,16.996116782893527,5.299877227126372,6.576259509768589,3.1377755892716306,0.9687736133573274,1.312184563119532,-0.1003906556609049,0.10031978012646021,0.016874091762272975,621.4868219936469,289.7833001565286,0.6091702866148447,0.6091702876673778,0.609170287691728,0.7614628595842222,8.632243870087557e-09,385,0.3553,0.3553,-0.0362,-0.039018,2,0.0409,0.7937,-0.001232,19.955,9.9776,2.0,0.4084,1.0,0.60823,0.53856,1.2707,0.16636,0.925,1.0113,1.0932,0.5006,2.8463,0.9025,0.0,0.0,5.708,2.0054,80,0.2315,-0.0397,16,0.1406,-0.3143,0.0
24,837,138572,5.773517743596609e-14,3.165458819923607e-06,2.34820960134237e-07,3.165458819923607e-06,0.5685240136962465,10.9045066376788,9.314567940447402,-69.47542916835701,52.13172946916241,0.19116113728736706,69.47542916835701,0.0022078423503586464,12.519900948845557,6.310702671124664,-1.0230005944992715,1.1329693088670507,-0.006007645198208944,1.1329693088670507,0.20972526163588168,2.4069029897086525,1.420707425202333,0.05564648329878541,2.406902991108649,0.8588680861729734,0.025757317680151662,0.2540787930039817,0.1660356756029108,0.00038187580448600933,1.4138334629949412,0.9766687754205078,0.00023437549393124225,-0.3565986869142312,0,0,0,2.888723395795985e-06,0.6045626896065108,372,0.1167,0.02165,0.4505267596327498,0,0,0,0.1167,372,0.6045626896065108,-0.028359,-0.02835935099577447,256,3.158623653252069e-13,5.918925699371738e-15,2.9474235680067174e-14,1.9805765407451454e-10,1.2982052764144356e-07,2.2213586945436926e-15,19.89682986348516,5.708866838148978,6.977785007715612,3.124202820871178,1.0667089054905428,1.362069935905694,0.10852351858224012,0.06538095809594575,0.23791061128681296,621.4869118560772,289.7833420570656,0.6091702863290033,0.6091702876629644,0.609170287691728,0.7614628595787055,1.0923536175175483e-08,385,0.3638,0.3638,-0.03876,-0.020012,2,0.0426,0.8607,0.000743,19.939,9.9693,2.0,0.4113,1.0,0.61617,0.53565,1.27068,0.16521,0.929,1.0073,1.0842,0.5006,2.8463,0.9025,0.0,0.0,5.708,2.0054,80,0.164,-0.3353,16,0.2681,0.4462,-1.0
25,837,138572,2.39800042288839e-13,3.856959006646667e-06,2.93890606568557e-07,3.856959006646667e-06,0.5682238039839438,10.904593982276085,9.314563490328654,-70.02764054101955,52.96666736110034,0.26437424346253285,70.02764054101955,0.004004659737983474,12.560431945658484,6.226119291898794,-1.0370488382307481,1.1381432818497585,-0.0062038898630879385,1.1381432818497585,0.21352508490662522,2.4112785873384484,1.4210614750306603,0.04991344810929199,2.4112785873810596,0.8486096173067469,0.03768325568569868,0.2681431841083706,0.17580236335896274,0.0013586802152996125,1.4137778923451072,0.9756692735795927,0.0003342673704132058,-0.3669801347913231,0,0,0,4.6273936086898826e-06,0.6024705336643508,372,0.1234,0.01179,0.45491153557702657,0,0,0,0.1234,372,0.6024705336643508,-0.054946,-0.05494559039979219,256,4.452314451028624e-13,5.993322014808366e-15,3.367478059230234e-14,2.445716068852167e-10,1.5664748280677613e-07,-2.161269504653259e-15,21.914191640696536,6.020268730708482,7.510364856684472,3.1297975230151533,0.7661715315469906,1.1479147720523142,0.04670269938013677,0.06661749202874258,0.7274250261343573,621.4871289202546,289.78344326850157,0.6091702860313144,0.6091702876507886,0.609170287691728,0.7614628595634857,1.3309797699770464e-08,385,0.3765,0.3765,-0.04063,-0.025071,2,0.0469,0.8844,0.001067,19.948,9.9742,2.0,0.4137,1.0,0.62154,0.52867,1.27075,0.16641,0.9257,1.0107,1.0918,0.5006,2.8463,0.9025,0.0,0.0,5.7079,2.0054,80,0.0759,-0.9363,16,0.3117,0.672,-2.0
26,837,138572,6.311678264667491e-13,4.560920283133516e-06,3.6513881253802054e-07,4.560920283133516e-06,0.5678672294670934,10.904755493351512,9.314559347739664,-70.37162029530789,54.073275411738145,0.1516331071383613,70.37162029530789,0.010165616429674416,12.540536880439621,6.189402003556254,-1.0497166981499693,1.1454183408157392,-0.0061323238813430015,1.1454183408157392,0.21675786470294803,2.416222561475432,1.421455811704152,0.04989240753392532,2.4134570863687106,0.8460300551223094,0.04832762085172225,0.2820914680676881,0.18555905609464068,0.000448932117100731,1.4136490713101793,0.929878991665715,0.0004464263627659789,-0.3771227304140981,0,0,0,5.866958700109394e-06,0.6013852309766373,372,0.1236,0.00739,0.4582622214480583,0,0,0,0.1236,372,0.6013852309766373,0.083063,0.08306279209047362,256,1.2036795996680107e-12,8.437620396210416e-15,7.596142879137387e-14,3.37919578429313e-10,1.8994067724426237e-07,4.674336454670855e-15,20.35364459921144,5.7224427221250815,7.254489151886735,3.1056845605867784,1.0567621229784336,1.343104247518882,-0.06220093089978755,0.08279709219271217,0.6072027976536499,621.4872947110969,289.78352057250174,0.6091702857282609,0.6091702876400451,0.6091702876917278,0.7614628595500563,1.5739060227175364e-08,385,0.3891,0.3891,-0.03783,-0.019652,2,0.0486,0.8762,0.000643,19.963,9.9816,2.0,0.4163,1.0,0.63088,0.52895,1.27096,0.16589,0.9325,1.0039,1.0766,0.5006,2.8462,0.9024,0.0,0.0,5.7078,2.0054,80,0.1901,-0.2366,16,0.1473,0.7095,0.0
