step,n,n_archi,I2_min,I2_max,I2_mean,I2_absmax,r_min,r_max,r_mean,tw_min,tw_max,tw_mean,tw_absmax,phi_min,phi_max,phi_mean,phivel_min,phivel_max,phivel_mean,phivel_absmax,d_min,d_max,d_mean,d0_min,d0_max,d0_mean,eta_min,eta_max,eta_mean,tau_min,tau_max,tau_mean,dmin_nodi,xi_termo,n_naninf,n_I2_grandi,n_lontani,m0_I2pesata,m0_raggio,m0_N,m0_coer,m0_spin,m0_spin_disp,m0_vort_pos,m0_vort_neg,m0_carica,m0_coer_nucleo,m0_N_nucleo,m0_raggio_nucleo,m0_Lz,m0_Lz_norm,n_cicli_topologici,circolazione_topologica_max,circolazione_topologica_media_assoluta,circolazione_topologica_media,ncrit_adattivo,rho_critica,lambda_eff_min,lambda_eff_med,lambda_eff_max,lambda_eff_ratio_med,rho_su_rhoc_max,m1_N,m1_coer,m1_coer_nucleo,m1_spin,m1_Lz,m2_N,m2_coer,m2_coer_nucleo,m2_spin,m2_Lz,n_masse,coer_01,cosphi_01,Lz_orb_01,dist_01,coer_02,cosphi_02,Lz_orb_02,dist_02,coer_12,cosphi_12,Lz_orb_12,dist_12,scala_com,rcom_01,rcom_02,rcom_12,tw_q,tw_disp,sync_rel,d0_disp,rchi_pos,rchi_neg,rchi_ratio,frac_chi_neg,dens_g0,dens_g1,dens_g2,dens_g3,dens_g4,guscio_idx,centro_N,centro_coer,centro_cosphi,guscio_N,guscio_coer,guscio_cosphi,guscio_circ
104,2163,208783,0.0,6.559842082555076e-10,5.2109104422879203e-11,6.559842082555076e-10,0.5421271304914319,11.638768772603889,9.638765584989894,-13.351734474703632,12.297936167042264,-0.07613060126096563,13.351734474703632,0.010244987655338416,12.566165015254594,5.966693035373812,-1.1162862330070051,1.0281655633907996,-0.012302904985745818,1.1162862330070051,0.050009761590559657,2.3984158151507082,0.9375923673916153,0.05,2.3956534136531724,0.7351112093521558,0.0,0.07880436208896696,0.010974244362156254,1.0,1.0,1.0,0.0,-0.15249599104930633,0,0,0,5.786079336647689e-08,0.5312378826888212,562,0.1921,-0.13299,0.40767885938482956,3,3,0,0.1921,562,0.5312378826888212,-0.000363,-0.00036262611282067425,256,5.531603374187619e-18,4.989738437648835e-19,7.770036155452562e-20,621.4857877993716,289.78281793837124,0.6091702876914457,0.609170287691728,0.609170287691728,0.76146285961466,2.263709811790902e-12,785,0.0196,0.0196,-0.01938,-0.093719,725,-0.0377,-0.1615,-0.00099,0.003083,3,0.0207,-0.9987,-0.001475,17.489,0.0078,0.1169,0.013926,11.537,0.0044,-0.0655,-0.012733,10.568,7.822,2.2358,1.475,1.3511,0.46529,0.72159,1.82894,0.1792,0.987,0.9826,0.9955,0.5224,3.0282,0.8652,0.0,1.1477,13.0328,4.3038,72,0.0562,0.9201,55,0.0867,-0.4579,-1.0
105,2167,208788,0.0,6.625467916255546e-10,5.285330406209097e-11,6.625467916255546e-10,0.5351611268580021,11.646811165643387,9.63810868869745,-12.805397129021992,12.639204112504608,-0.07882961053280964,12.805397129021992,0.008279887055525917,12.56341329704553,5.963963448173856,-1.116284898419653,1.0281655969118302,-0.012134655519451625,1.116284898419653,0.05001017294494525,2.398415815874249,0.9373764663145976,0.05,2.3953343462276115,0.728505029184857,0.0,0.07880563230326823,0.010962837646559564,1.0,1.0,1.0,0.0,-0.15249686728688444,0,0,0,5.792125640317395e-08,0.5313281707773352,562,0.1916,-0.13263,0.4077539595835562,3,3,0,0.1916,562,0.5313281707773352,0.000399,0.0003994582442454764,256,5.534524635271722e-18,4.925249409984351e-19,3.9233138566877896e-20,621.4857878175359,289.7828179468408,0.6091702876914429,0.609170287691728,0.609170287691728,0.76146285961466,2.2863563696419552e-12,789,0.0259,0.0259,-0.01875,0.052281,725,-0.0314,-0.1294,-0.01132,0.000939,3,0.0201,-0.9937,0.000173,17.45,0.0062,0.605,0.002542,11.568,0.0034,-0.5119,-0.005608,10.558,7.8157,2.2327,1.48,1.3508,0.46084,0.71596,1.83134,0.17895,0.9871,0.9826,0.9954,0.5228,3.0241,0.864,0.0,1.2872,12.9329,4.2766,73,0.039,0.2741,56,0.0481,-0.1802,0.0
106,2177,208801,0.0,6.679279772536958e-10,5.38485062437437e-11,6.679279772536958e-10,0.5302734819798667,11.652036094583721,9.638519661114238,-12.819895203179646,12.329563454435439,-0.08924041454875621,12.819895203179646,0.002010221693233653,12.561087825514127,5.87420143881883,-1.1162837131731125,1.0281664956619672,-0.012045946111822744,1.1162837131731125,0.050010601664166786,2.3984158180043678,0.9381583023466746,0.05,2.395653423018569,0.7298203713847181,0.0,0.07881192680571752,0.010920923691131916,1.0,1.0,1.0,0.0,-0.15249774161791627,0,0,0,5.807155454569162e-08,0.5304459609352311,564,0.1868,-0.13212,0.4080278715208394,3,3,0,0.1868,564,0.5304459609352311,0.000135,0.00013467101311182006,256,6.184142948094615e-18,6.04892167419786e-19,-5.8869028449277075e-21,621.4857878520623,289.7828179629396,0.6091702876914405,0.609170287691728,0.609170287691728,0.76146285961466,2.304926088955065e-12,793,0.0481,0.0481,-0.01596,0.041144,729,-0.0206,-0.0558,-0.01429,-0.000655,3,0.0211,-0.9645,0.001768,17.425,0.0047,0.9588,-0.021026,11.448,0.0029,-0.9998,0.017842,10.316,7.754,2.2472,1.4764,1.3304,0.45913,0.71123,1.83766,0.17857,0.9872,0.9826,0.9953,0.5227,3.0214,0.8633,0.0,1.3125,12.9695,4.2925,67,0.0424,-0.7693,54,0.0264,0.9472,-1.0
107,2183,208808,0.0,6.737212382483012e-10,5.463983409318965e-11,6.737212382483012e-10,0.5194667586976277,11.66405619508034,9.638514992014725,-12.3727932696891,12.775789745694873,-0.08475720812168266,12.775789745694873,0.004493012730923951,12.566094727335564,5.782687509451374,-1.1162833753232162,1.0281654944234093,-0.0119178997713208,1.1162833753232162,0.05001103552147918,2.398415818291094,0.9383226626383643,0.05,2.395653429387306,0.7342440447565263,0.0,0.0788163372002878,0.010899366116368754,1.0,1.0,1.0,0.0,-0.15249861435118311,0,0,0,5.834926636252123e-08,0.5304602725901784,564,0.1865,-0.13152,0.40830672515724387,3,3,0,0.1865,564,0.5304602725901784,0.002307,0.002306863921613722,256,5.231583256430036e-18,4.521085169912697e-19,6.053464389290418e-20,621.4857877904703,289.7828179342208,0.609170287691438,0.609170287691728,0.609170287691728,0.76146285961466,2.324917823116871e-12,797,0.0612,0.0612,-0.02248,0.028677,731,-0.0322,-0.0558,-0.00724,0.001407,3,0.0232,-0.9645,0.000591,17.397,0.007,0.4299,-0.012351,11.392,0.0047,-0.6532,0.008333,10.169,7.716,2.2546,1.4764,1.3179,0.45801,0.71012,1.84172,0.17855,0.9872,0.9826,0.9953,0.5231,3.0151,0.8614,0.0,1.4768,12.8533,4.263,66,0.0904,0.6728,55,0.0611,0.9967,0.0
108,2191,208818,0.0,6.79851064424909e-10,5.508168924810587e-11,6.79851064424909e-10,0.5252652285713099,11.658167865601406,9.6402986600581,-12.565418875053208,12.93265871455024,-0.10327838054691901,12.93265871455024,0.000832530720572322,12.557974654178937,5.643603291408634,-1.1162836610661906,1.0281651195280885,-0.011757417709444256,1.1162836610661906,0.05001147235152495,2.3984158192688225,0.9385365869750593,0.05,2.3956534434410375,0.7310096589088426,0.0,0.07881760741458907,0.010868275728739737,1.0,1.0,1.0,0.0,-0.15249949057451978,0,0,0,5.869336046186562e-08,0.5289765900746527,567,0.1801,-0.13165,0.408513813220069,3,3,0,0.1801,567,0.5289765900746527,0.001052,0.0010524461318923706,256,3.5224040579902285e-18,2.926696292046128e-19,3.8121793668911115e-20,621.4857878140193,289.7828179452011,0.6091702876914353,0.609170287691728,0.609170287691728,0.76146285961466,2.346070996360699e-12,800,0.061,0.061,-0.01673,-0.022588,733,-0.0355,-0.086,-0.01472,-0.000659,3,0.023,-0.9673,-0.000545,17.377,0.0064,0.0736,0.019661,11.502,0.0045,-0.3241,-0.018446,10.345,7.7552,2.2407,1.4832,1.3339,0.45622,0.71053,1.8441,0.17927,0.9872,0.9827,0.9954,0.523,3.0182,0.8623,0.0,1.4343,12.9556,4.2925,70,0.1148,0.8647,54,0.0802,0.8387,-4.0
109,2199,208828,0.0,6.859388014036807e-10,5.473352330073497e-11,6.859388014036807e-10,0.5197682259084049,11.666391774604666,9.638929996511074,-12.77645829315386,12.35310031575611,-0.11970454859430087,12.77645829315386,0.0011291100355588224,12.56306542994475,5.585382448703419,-1.1162848573286082,1.0281656664657441,-0.011358877944033872,1.1162848573286082,0.0500119176541168,2.3984158207838853,0.9369933889960663,0.05,2.3956534511414187,0.7300948299096448,0.0,0.07882013370104625,0.01083762894829858,1.0,1.0,1.0,0.0,-0.15250036611748707,0,0,0,5.892862534991868e-08,0.5284116481985103,568,0.1781,-0.13134,0.40884190238319185,3,3,0,0.1781,568,0.5284116481985103,0.001758,0.0017579038104063027,256,5.501624630576114e-18,2.2546474936954803e-19,6.5957968376825244e-21,621.4857878929215,289.7828179819912,0.6091702876914328,0.609170287691728,0.609170287691728,0.76146285961466,2.3670789254534374e-12,807,0.0508,0.0508,-0.00944,0.00341,733,-0.0205,-0.0657,-0.02908,0.001449,3,0.0219,-0.9858,-0.000639,17.369,0.0038,-0.3383,0.017953,11.629,0.0026,0.1754,-0.018011,10.516,7.7996,2.2269,1.491,1.3483,0.45791,0.71066,1.84826,0.17937,0.9872,0.9827,0.9955,0.523,3.0142,0.8612,0.0,1.6257,12.8429,4.2608,77,0.0777,0.9754,59,0.0775,0.9659,-2.0
110,2203,208833,0.0,6.937229145886458e-10,5.422762908384633e-11,6.937229145886458e-10,0.5131013006778891,11.673535246452342,9.638420506092524,-12.750636382153056,12.125221782789856,-0.1251152404074324,12.750636382153056,0.0036345870346604636,12.557753046109086,5.572869040467531,-1.1162874458915415,1.028166656028706,-0.011172251917843695,1.1162874458915415,0.05001236486841238,2.398415821062228,0.9357692339572031,0.05,2.3956534492980395,0.7322327721564057,0.0,0.07882077587925655,0.01082717946163966,1.0,1.0,1.0,1.3877787807814457e-17,-0.15250124067845436,0,0,0,5.920504704012382e-08,0.5283780725404059,568,0.178,-0.13162,0.4091721668317903,3,3,0,0.178,568,0.5283780725404059,0.00171,0.0017099893373326847,256,4.1608202198301356e-18,3.43663065045779e-19,1.115235231985472e-20,621.4857879013391,289.7828179859161,0.6091702876914293,0.609170287691728,0.609170287691728,0.76146285961466,2.3939408119854842e-12,809,0.064,0.064,-0.01574,0.029102,735,-0.0096,-0.0582,-0.01519,0.000338,3,0.0226,-0.9981,-0.001626,17.378,0.0025,-0.8603,-0.005966,11.599,0.0018,0.8901,0.002873,10.481,7.7915,2.2304,1.4886,1.3451,0.46325,0.70948,1.85044,0.17792,0.9871,0.9827,0.9955,0.5225,3.0105,0.8601,0.0,1.7027,12.786,4.2471,73,0.0418,-0.1928,56,0.059,-0.7946,-1.0
111,2208,208840,0.0,6.969089179587745e-10,5.434176159088319e-11,6.969089179587745e-10,0.5033790706971761,11.682181869356143,9.63857989381764,-12.807055669789502,12.076250731042798,-0.12446891096040218,12.807055669789502,0.0006848957667058234,12.562043766840485,5.611774353950149,-1.1162819474095849,1.0281673480064069,-0.01081699800130485,1.1162819474095849,0.0500128150339685,2.398415821875974,0.9351345131436979,0.05,2.395653449421124,0.7288606807782451,0.0,0.07882141805746685,0.010812212572100586,1.0,1.0,1.0,0.0,-0.15250297607011512,0,0,0,5.956912758569259e-08,0.5282990023926248,568,0.1781,-0.13248,0.409416085397873,3,3,0,0.1781,568,0.5282990023926248,0.002185,0.0021845727501823564,256,4.929682351905254e-18,4.934634654506736e-19,5.508561274469044e-20,621.4857878218672,289.7828179488604,0.609170287691428,0.609170287691728,0.609170287691728,0.76146285961466,2.404935264594473e-12,809,0.0811,0.0811,-0.02477,-0.010092,740,-0.0177,-0.1208,0.00176,0.000333,3,0.0241,-1.0,0.000776,17.399,0.0042,-0.3418,-0.015367,11.506,0.0032,0.343,0.015258,10.34,7.7604,2.242,1.4826,1.3324,0.46635,0.7108,1.85237,0.17838,0.9871,0.9828,0.9956,0.5222,3.0056,0.8587,0.0,1.6562,12.8335,4.2699,69,0.055,-0.7317,53,0.1787,-0.9261,2.0
112,2222,208857,0.0,6.978355263679556e-10,5.3496671238603524e-11,6.978355263679556e-10,0.4928983713453534,11.694211703105093,9.639132025260968,-12.797624318382546,12.32898504513927,-0.1225597483320847,12.797624318382546,0.01025890568864763,12.563980778831146,5.619804997619128,-1.1162796979964174,1.0281679607521605,-0.010734619126992383,1.1162796979964174,0.05001326526535416,2.398415822817198,0.9327056845600754,0.05,2.395653454818096,0.7261339711413202,0.0,0.07882268827176812,0.010753311056933805,1.0,1.0,1.0,0.0,-0.15250471152531025,0,0,0,5.977602544961696e-08,0.5279695074281551,570,0.1738,-0.1347,0.40953836502850455,2,2,0,0.1738,570,0.5279695074281551,-0.003114,-0.003114295270543188,256,5.291120798730008e-18,4.690280696146849e-19,3.411012772506345e-20,621.4857878096474,289.78281794316257,0.6091702876914277,0.609170287691728,0.609170287691728,0.76146285961466,2.4081328607441026e-12,816,0.0728,0.0728,-0.02266,0.01064,745,-0.0274,-0.1804,-0.00543,0.00116,3,0.0229,-0.9872,0.000256,17.405,0.0048,-0.1664,0.000983,11.522,0.0036,0.007,-0.001167,10.348,7.7659,2.2412,1.4837,1.3325,0.46951,0.71484,1.86136,0.17949,0.9873,0.9827,0.9954,0.5212,2.9995,0.857,0.0,1.8102,12.7803,4.2608,69,0.0285,-0.4381,53,0.1485,-0.8441,-2.0
113,2235,208874,0.0,6.997786380157461e-10,5.292991934636932e-11,6.997786380157461e-10,0.4734986639561267,11.717639940414658,9.636978258802376,-13.543948231269512,12.497194100695761,-0.11860514325637767,13.543948231269512,0.010260440664311785,12.563684320733886,5.6104259169869035,-1.1162817180117648,1.0281708546902646,-0.010935110113639535,1.1162817180117648,0.050013724805987335,2.398415823881313,0.9300526007194108,0.05,2.3956534677132884,0.72806981404303,0.0,0.07882395848606939,0.01070018595283381,1.0,1.0,1.0,0.0,-0.1525055834682437,0,0,0,6.018874312315093e-08,0.5278166219963302,570,0.174,-0.1354,0.409732937194261,2,2,0,0.174,570,0.5278166219963302,-0.005828,-0.00582753058014962,256,4.493029511897843e-18,6.369452990235342e-19,-3.383550647733306e-20,621.4857878958803,289.78281798337076,0.6091702876914268,0.609170287691728,0.609170287691728,0.76146285961466,2.414838267104929e-12,825,0.0371,0.0371,-0.02061,-0.059,749,-0.0165,-0.1272,-0.03017,0.002786,3,0.0184,-0.9802,0.001281,17.462,0.003,0.434,0.034636,11.762,0.0018,-0.6039,-0.02593,10.713,7.8742,2.2177,1.4937,1.3605,0.47474,0.7157,1.86667,0.17964,0.9873,0.9827,0.9953,0.5208,2.9874,0.8535,0.0,2.2209,12.4915,4.1814,80,0.0288,-0.9999,59,0.0428,-0.8159,2.0
114,2238,208878,0.0,7.019292053322264e-10,5.3212352762171917e-11,7.019292053322264e-10,0.48076161536864037,11.71006605365627,9.637962259207617,-12.910994138094217,12.566488431524062,-0.1354631537720661,12.910994138094217,0.004057163260683505,12.55797475976503,5.73064509133084,-1.1162848306199675,1.0281722744180735,-0.01106714240127059,1.1162848306199675,0.05001419148540916,2.398415825572156,0.9292110950740484,0.05,2.39565347281325,0.7257959278808954,0.0,0.0788246006642797,0.010695201057220997,1.0,1.0,1.0,0.0,-0.15250645953328978,0,0,0,6.057983606845833e-08,0.5270909734338622,572,0.1708,-0.13618,0.40959859919716035,5,5,0,0.1708,572,0.5270909734338622,-0.004925,-0.00492501212195684,256,5.238528320100563e-18,9.396406262390588e-19,6.797966390730735e-20,621.4857879153408,289.7828179924447,0.6091702876914259,0.609170287691728,0.609170287691728,0.76146285961466,2.4222595742392406e-12,826,-0.0012,-0.0012,-0.03037,-0.037979,749,-0.0157,-0.0542,-0.01705,-0.000859,3,0.0131,-0.9515,0.000268,17.434,0.0028,0.9958,0.014027,11.848,0.0013,-0.9194,-0.012217,10.835,7.9001,2.2068,1.4997,1.3714,0.4834,0.71991,1.86818,0.17829,0.9874,0.9827,0.9952,0.521,2.9914,0.8547,0.0,2.1716,12.5692,4.2018,82,0.0146,0.8754,60,0.0328,-0.9108,-1.0
115,2245,208886,0.0,7.051850435177917e-10,5.466210647297648e-11,7.051850435177917e-10,0.482915407387619,11.709488817133234,9.638101264256525,-12.792049437842502,11.781183354017104,-0.14509898368629373,12.792049437842502,0.010259295880423592,12.557526039841365,5.8753266414452465,-1.116285944405275,1.028172220726258,-0.010741682173250939,1.116285944405275,0.050014652240569175,2.3984158264629127,0.9283860861696787,0.05,2.3956534865631824,0.7225175040014069,0.0,0.0788315232026193,0.01067124054354971,1.0,1.0,1.0,4.0891226170377894e-15,-0.1525073310234117,0,0,0,6.142527650765622e-08,0.5264743290508336,574,0.1682,-0.13716,0.40960674971579225,6,6,0,0.1682,574,0.5264743290508336,-0.0033,-0.0032997766128564088,256,5.623384740894468e-18,4.582782790375883e-19,9.399410690235413e-20,621.4857878152392,289.78281794576986,0.6091702876914246,0.609170287691728,0.609170287691728,0.76146285961466,2.4334950171192015e-12,830,-0.0449,-0.0449,-0.08015,0.119772,750,-0.025,-0.0467,-0.00386,0.000474,3,0.0078,-0.8334,-0.00265,17.419,0.0046,0.6257,-0.023923,11.692,0.0013,-0.0904,0.015337,10.609,7.8363,2.2229,1.492,1.3538,0.49299,0.72012,1.87057,0.17847,0.9875,0.9827,0.9952,0.5207,2.9915,0.8547,0.0,2.2414,12.5629,4.1995,77,0.0599,0.6495,59,0.0304,-0.9912,-1.0
116,2255,208898,0.0,7.203843413961884e-10,5.759485239566167e-11,7.203843413961884e-10,0.49619154786437547,11.694146390162365,9.641192757407014,-12.797598491598357,11.89973463690637,-0.1477272920376726,12.797598491598357,0.006085059388587055,12.56440626883436,6.020338293744411,-1.1162857965389332,1.0281728168004494,-0.0107418354579692,1.1162857965389332,0.05001511076282766,2.3984158270849956,0.9270947149728278,0.05,2.3956535119265925,0.7227063456514549,0.0,0.07883656163318022,0.010633584108954578,1.0,1.0,1.0,0.0,-0.15250905822342944,0,0,0,6.323664004846908e-08,0.5250483133870921,579,0.1629,-0.13722,0.4104954860985328,4,4,0,0.1629,579,0.5250483133870921,-0.002607,-0.002607423902894146,256,4.744508482653306e-18,3.896421792862125e-19,5.749470289057593e-20,621.4857877263954,289.7828179043443,0.609170287691418,0.609170287691728,0.609170287691728,0.76146285961466,2.485945669953362e-12,832,-0.0138,-0.0138,-0.08032,0.10506,753,-0.0271,-0.0705,-0.01357,-0.000833,3,0.0051,-0.2828,0.000319,17.392,0.0044,0.313,-0.020157,11.55,0.0008,0.8225,0.017075,10.39,7.7735,2.2373,1.4859,1.3367,0.4999,0.71733,1.87529,0.17894,0.9875,0.9828,0.9953,0.5211,2.9996,0.857,0.0,2.0377,12.8216,4.2744,71,0.0983,0.9974,55,0.0607,0.8295,-2.0
117,2258,208901,0.0,7.355189581874723e-10,6.029210575385682e-11,7.355189581874723e-10,0.4972763298920483,11.692947808645467,9.641830926775862,-12.566438542342182,12.68510708182205,-0.14576086548444359,12.68510708182205,0.010257632180148031,12.5444752476878,6.094868271368341,-1.1162918097909793,1.028174797116454,-0.010672033033226325,1.1162918097909793,0.050015580516442316,2.3984158279339574,0.9267434336204743,0.05,2.395653497500714,0.7310654151536755,0.0,0.0788390879196374,0.01062782332198737,1.0,1.0,1.0,1.224141034198092e-13,-0.15250993131922427,0,0,0,6.496973803983724e-08,0.5243506765804116,580,0.1639,-0.1379,0.4107730306865183,5,5,0,0.1639,580,0.5243506765804116,-0.003244,-0.0032435449720051857,256,7.358776466289771e-18,4.851865065564517e-19,-9.918823669792851e-21,621.4857877855031,289.78281793190473,0.6091702876914113,0.609170287691728,0.609170287691728,0.76146285961466,2.5381731168074635e-12,833,0.0034,0.0034,-0.074,-0.018942,754,-0.0116,-0.0666,-0.03521,-0.000766,3,0.0067,0.1645,0.000921,17.373,0.0026,0.1764,0.021513,11.682,0.0007,0.9999,-0.017857,10.577,7.8186,2.222,1.4942,1.3529,0.50426,0.7272,1.87589,0.17996,0.9875,0.9829,0.9954,0.5208,3.0003,0.8572,0.0,2.0031,12.872,4.2902,77,0.085,0.8457,59,0.0811,0.9617,1.0
118,2263,208908,0.0,7.507791811529717e-10,6.108512713893208e-11,7.507791811529717e-10,0.4896960164257499,11.701901472358465,9.640946453152745,-12.68204034566587,12.56636048865694,-0.12425067126153648,12.68204034566587,0.004468771603391097,12.560615068073766,6.080582382447656,-1.1162947932204161,1.028175619993469,-0.010705572673890799,1.1162947932204161,0.05001605815935564,2.39841582841218,0.9262038763364451,0.05,2.395653491105695,0.7279961818183815,0.0,0.0788397300978477,0.010612863134394334,1.0,1.0,1.0,0.0,-0.15251080633941264,0,0,0,6.685386183635976e-08,0.5243287485193784,580,0.1669,-0.13841,0.4109720515816191,4,4,0,0.1669,580,0.5243287485193784,-0.001796,-0.0017963450264890657,256,1.0569241470807153e-17,4.115673714349549e-19,7.621818394177012e-20,621.485787898013,289.7828179843652,0.6091702876914048,0.609170287691728,0.609170287691728,0.76146285961466,2.5908340127794567e-12,836,-0.0028,-0.0028,-0.06587,-0.086204,756,0.0018,-0.0675,-0.01141,0.00041,3,0.0059,-0.0047,0.000498,17.384,0.0005,0.3131,0.021602,11.834,0.0001,-0.9512,-0.017264,10.799,7.8801,2.2061,1.5017,1.3704,0.50628,0.72682,1.8756,0.17881,0.9875,0.9829,0.9954,0.5205,2.9956,0.8559,0.0,2.1397,12.7771,4.2653,81,0.0462,0.9936,59,0.0962,0.8398,1.0
119,2270,208918,0.0,7.673757894094391e-10,6.01837145000885e-11,7.673757894094391e-10,0.48227621594694065,11.715322766191946,9.639137189946627,-14.137117160742118,11.92065784358889,-0.1182693604785578,14.137117160742118,0.010253968901357836,12.550996224328516,6.073079468919069,-1.1162916135132352,1.0281772035009293,-0.010803937318529919,1.1162916135132352,0.05001654558529937,2.398415829468417,0.9259774086556084,0.05,2.3956534951272204,0.7254267813859138,0.0,0.07884351245640134,0.010589859927836603,1.0,1.0,1.0,0.0,-0.1525125406333319,0,0,0,6.871781809591836e-08,0.5243243636095255,580,0.1694,-0.13863,0.41109637444980085,4,4,0,0.1694,580,0.5243243636095255,-0.003259,-0.0032589355103369577,256,6.124000027859539e-18,3.6671262166450364e-19,6.497460993365176e-20,621.4857878117391,289.7828179441379,0.6091702876913977,0.609170287691728,0.609170287691728,0.76146285961466,2.6481065884222573e-12,843,-0.0127,-0.0127,-0.05094,-0.042877,756,-0.0083,-0.1233,0.00029,0.00286,3,0.0066,-0.381,6.9e-05,17.397,0.0038,0.0078,-0.010668,11.781,0.0009,-0.9275,0.007949,10.695,7.8587,2.2138,1.4991,1.3609,0.50371,0.72983,1.88,0.17872,0.9875,0.9828,0.9953,0.5207,3.0493,0.8335,0.0,2.4569,12.5429,4.1134,80,0.0307,0.5228,59,0.1271,0.6818,-1.0
120,2273,208921,0.0,7.835606883730166e-10,5.968380807103462e-11,7.835606883730166e-10,0.47524326177251575,11.720656697965643,9.639604050937763,-13.351737229799491,12.332391463750923,-0.09418237693039418,13.351737229799491,0.008529117080140591,12.555568077555485,6.047151704105936,-1.1162958622819104,1.0281848645227267,-0.010795325237308025,1.1162958622819104,0.050017045360672446,2.3984158304982155,0.9258054219631822,0.05,2.395653509420291,0.7246780610024796,0.0,0.07884729481495498,0.010586319451890135,1.0,1.0,1.0,5.421936431859633e-15,-0.15251427085568678,0,0,0,7.034950953613078e-08,0.5243290596355631,580,0.1716,-0.13893,0.4111596982274663,4,4,0,0.1716,580,0.5243290596355631,-0.002899,-0.0028994275027538485,256,5.241035775348146e-18,4.447956486989679e-19,2.781267917059142e-20,621.4857877088111,289.7828178961452,0.6091702876913907,0.609170287691728,0.609170287691728,0.76146285961466,2.7039584129305956e-12,843,-0.0197,-0.0197,-0.03195,0.023574,759,-0.0346,-0.1801,-0.00047,0.000513,3,0.0089,-0.5494,-0.001659,17.425,0.0067,0.0304,-0.035503,11.561,0.002,-0.8519,0.028904,10.381,7.782,2.2391,1.4856,1.334,0.50331,0.72538,1.88161,0.17839,0.9875,0.9829,0.9954,0.5209,2.9857,0.8531,0.0,2.446,12.559,4.2064,71,0.0396,0.5668,55,0.1645,0.6207,-2.0
121,2282,208932,0.0,7.946020757367831e-10,5.967589750998949e-11,7.946020757367831e-10,0.4758328934598419,11.723934917000228,9.639303756912868,-12.840985551781873,12.51215210332555,-0.09575512878310048,12.840985551781873,0.010248839440939754,12.56224676426433,6.04536836410124,-1.116301643443271,1.0281940087288883,-0.010850877162713464,1.116301643443271,0.05001755516190358,2.3984158306146575,0.9247209839629659,0.05,2.39565351396082,0.7197516526498806,0.0,0.07884919306533977,0.01055567113881147,1.0,1.0,1.0,3.469446951953614e-18,-0.15251599919739858,0,0,0,7.132757036712311e-08,0.523929754238009,582,0.1692,-0.13945,0.4108683424391785,4,4,0,0.1692,582,0.523929754238009,-0.003322,-0.00332240692316077,256,8.178056031250814e-18,6.275165382522148e-19,-3.707641255889653e-21,621.4857877182562,289.7828179005492,0.609170287691386,0.609170287691728,0.609170287691728,0.76146285961466,2.7420606973650284e-12,849,-0.0282,-0.0282,-0.04037,0.222405,760,-0.0269,-0.1417,-0.03361,-7.4e-05,3,0.0103,-0.5932,-0.002213,17.424,0.005,0.046,-0.003299,11.552,0.0018,-0.8315,-0.001101,10.371,7.779,2.24,1.485,1.3332,0.50203,0.72952,1.88525,0.17893,0.9875,0.9829,0.9954,0.5206,3.0448,0.8322,0.0,2.5924,12.4971,4.1044,69,0.0132,0.972,54,0.1681,0.5704,-2.0
